"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of cellular process","GO:0048522","true","6.561847763024822e-91","90.18297384960452","5920","1683","857","21026","CD55,MAFF,AREG,PMAIP1,CDKN1A,VMP1,ODC1,TRIB1,KDM6B,MCL1,KLF6,EZR,BMP2,TIPARP,PHLDA2,CSRNP1,PLAUR,TNFAIP3,ATF3,YWHAG,ARG2,RAP2B,ANXA1,NR4A3,ABHD5,RDH10,NCOA7,MARCKSL1,CTSV,ETS2,EHD1,DNAJA1,NAMPT,FGFBP1,CDKN2B,GCH1,KPNA2,KLF2,TP53INP2,FOSL1,LMCD1,NFKBIZ,PLK2,PRDM1,LBH,PNP,HBEGF,CXCL8,OVOL1,RORA,PIM1,LAMC2,KRT6A,HOMER1,SLC25A33,EHD4,SIRT1,ADRB2,ARC,MAT2A,IRS2,BCL3,ARID5A,ZC3H12A,PPRC1,MYLIP,STK17A,MYC,GDF15,LDLR,MAPRE1,KLF4,SERTAD1,PHLDA1,EFNB2,NFIL3,NFATC1,RHOB,DDX5,BAMBI,IRF6,UAP1,PTGS2,TNFRSF10B,DYRK3,IER5,FSCN1,NFKBIA,FOSB,CLCF1,EIF4A3,GATA6,IER3,CDC42EP4,EGR2,BCL2L11,ING1,HSPA8,CSRNP2,IRF1,TNFRSF12A,SLC5A3,TAF4B,RYBP,THBS1,NDEL1,WEE1,FOSL2,ZC3HAV1,BACH1,EZH2,UBE2S,ADM,PPP1R15A,SLC9A1,STX3,CD24,ARL6IP1,RGCC,SOD2,CD83,NEDD9,MAP3K8,CDC42EP3,RBMXL1,TICAM1,AKIRIN1,ID4,PELI1,SQSTM1,KLF5,BTG1,TENT5C,DCUN1D3,GCLC,MEPCE,CLDN4,SOX4,NFKB2,NUSAP1,BAG3,ANXA2,BIRC3,EGR1,KLF10,SLC20A1,SERPINE1,DDIT3,FZD7,BTG2,TFRC,BRD2,HEXIM1,SDCBP,SOCS3,ZNF335,NR4A1,PLK3,TENT5A,ABL2,VEGFA,EIF1,JUND,LMNA,NUMBL,ACTG1,S100A10,NRARP,OXSR1,CFL2,FGFR1,SOCS1,EGR3,NKX3-1,EPHA2,ASL,CCNE2,ELL2,IL6,CDKN1C,FBXO33,NEDD4L,GADD45A,F2RL1,MALT1,TJP1,OCLN,SKIL,PIM2,NMB,ALDH1A3,EIF4E,ATG2A,LAG3,ATF4,TFAP2C,ITGA6,LMO7,GTPBP1,EIF4G2,ELF4,STK17B,MACC1,SPAG9,PRXL2C,FOXO3,HERPUD1,TNFSF15,ZFP36,LRG1,RIPK1,UBE2D1,SOX9,DNAJA4,CDKN2AIP,WWTR1,KSR1,EDN1,PER2,MYADM,TBX3,ZFP36L2,TRIM38,SELENOK,AGO2,PABPC1,ARID5B,JMJD6,LRRC8A,DDX21,YME1L1,BCL10,SWAP70,SFN,DNAJB9,CITED2,SLC7A1,PTGER4,FOS,TLE1,CLIP1,TOB1,PPP1R10,ERN1,MAFB,HAP1,TIAM1,PTHLH,SRF,KLF7,MAPKAPK2,SFPQ,PLXNA3,ZFP36L1,SEMA4A,FNIP1,ID2,REL,NUP98,OSMR,FAM110C,SYAP1,KRT17,JUN,CDH1,CEACAM6,DUSP10,CSNK1E,MEF2D,EFNA1,TRAF4,PELI2,SH3RF1,PRAG1,LURAP1L,LATS2,ASXL1,GLUD1,ZPR1,YBX3,FERMT2,MAP2K3,BAZ1A,FLCN,IRF7,CREB3L1,LITAF,CCNK,TACSTD2,EIF4A1,HSPH1,TENT5B,DIPK2A,HELZ2,TIGAR,SCHIP1,FOXC1,GNAI3,AMOTL2,CSNK1A1,FUS,NRP2,TSC22D1,PTBP1,CHRNA7,SDC4,SAMD4B,ZNF131,EPB41L5,CDS1,KLF13,KLF11,ZNF750,ACTR3,PHLDB2,FGF9,UBE2B,STK24,CORO1C,SNX9,DEDD2,RAB5A,GADD45B,HNRNPAB,HPSE,CEBPB,SEC24A,FNIP2,FAM83D,SIK3,PLAU,PAF1,ZNF267,LIF,GAREM1,METRNL,GDF11,SEH1L,HDAC5,STN1,CYLD,SLC25A4,HAS3,KDM3A,MCU,ATXN7,SUB1,ELL,NRIP1,BAIAP2L1,RELB,STAT3,ID3,RBBP5,GATAD2A,AKIRIN2,IER2,MED26,HIP1R,NFKBID,PKNOX1,WWC1,RHEB,MDM2,HCAR2,STOM,DENND1B,NOP2,RAP1B,ECT2,RBM47,MED29,MAF,ARF4,MYO1C,HSP90AA1,ACTB,COP1,VASP,YWHAH,ARHGAP32,PLSCR1,ELOC,PEA15,RGS2,TSPAN14,MLXIP,NFKBIB,LRRN1,G3BP1,MAFG,NR6A1,SAP18,ICAM1,PANX1,SESN2,BBC3,BIK,ZNF703,ATG101,PLIN5,LYN,NR4A2,DDX3X,AZIN1,ATAT1,BNIP3L,CDC42EP1,CEBPD,GDNF,RAB3IP,F11R,GRB7,AHR,MARK1,KDM7A,CDK16,SLC38A2,JUNB,PCBP1,TGIF2,AKAP13,HSPA5,SBNO2,RTN4,RAB27A,RPL23,TSLP,HLA-E,PLCE1,H3F3B,EIF2S1,TAF13,FSTL3,TGFA,CSNK1G1,SOX21,TCP1,ATP2A2,NRG1,DSTN,HMGA1,TCF7L2,ARHGEF5,DYNLL1,PRSS22,CCNT1,XBP1,HSPA2,ASAP1,CCNY,CTBP2,PITHD1,TMSB4X,B4GALT1,KCTD20,CAV2,MFHAS1,WDR1,RNF10,AVPI1,PSEN1,RFX2,IPO7,PLAC8,UBE2D3,HIVEP1,MAPRE2,MFSD2A,TP53BP2,CALM1,CASP3,CTR9,G0S2,ANXA3,HNRNPU,SAV1,SSH2,CTNNA1,CPSF6,TFE3,BRAF,EYA4,PNPLA2,RLF,RPS6KA3,SERTAD2,RBM10,SRPX2,MORF4L2,TNRC6C,AKR1C1,CCL2,SOX7,MAP3K9,SERP1,KPNA6,RPS6KA5,COBL,HNRNPA0,CEBPA,ADIPOR2,POLG2,NECTIN2,MUC1,NPPC,APAF1,MAP3K13,CFLAR,RUNX3,KRAS,RAB21,HMGN1,GNL3,BAIAP2,CACUL1,LPAR1,BCL7B,PDPK1,USF2,PDCL3,PPP2CA,PATL1,RNF139,EPS8L1,SCGB3A1,C5AR1,CLDN3,POU3F1,SLC44A4,CEBPG,ATF5,CLDN7,CCN1,DCUN1D5,RCOR1,PLEKHM1,SASH1,MITF,SHB,NCOA3,PRKCI,NRAS,UBE2A,PRKCA,MAP4K4,ASXL2,RTKN2,ELK1,SKI,RNF152,RIOK3,SRGAP2C,IL18,HDAC4,UBA2,ELOVL5,SMURF1,MYO10,PVR,TNIP2,PAWR,TGFBR1,MYH9,ABI1,CRB3,CRK,KDM6A,THRB,MCUB,ADAM17,DYNLT3,KCTD11,UNC5B,RIPK2,RRAGC,WNK1,HMGB2,TPPP,ZFHX3,DCAF1,JAG1,TENT4B,ACSL3,VGLL4,TRA2A,CREM,CDK7,ARHGEF3,PFKFB2,MAP3K3,C9ORF72,ARPP19,TNFRSF10A,IFNGR1,TRERF1,HAPLN3,AKNA,CPEB3,NIBAN1,BCAR1,ZRANB1,AP1G1,ETV5,MAP2K4,PRKAA2,OLFM1,SMURF2,DIS3,MAML1,PTRH2,DIMT1,CCNC,PAFAH1B1,ETV6,TBL1X,TAF9,S100A11,ATP1B1,ACTN1,TRAK1,MTF1,TNFAIP1,ARIH2,CALM2,FABP5,CLOCK,NPM1,TSHZ3,MED13,HNRNPA2B1,CAPN2,CREBBP,SLC12A2,HIPK2,SH3BP4,DUSP3,VDR,CDH3,CLDN1,NOTCH2,RBM38,BCR,SNX18,BARD1,ABCA1,EDN2,COL1A1,PKD1,SKP1,PLAGL2,PIP4K2A,ZBTB7C,XDH,MAP3K5,PIK3R3,CREBRF,SLC39A14,SLC38A1,EIF3C,GMEB1,CYFIP1,TEAD1,SMAD2,ABHD17B,PRDM2,C22ORF39,OAZ1,LACC1,BICD1,RASSF5,PLEKHA2,GLIS2,TCF4,PPARA,ELF3,BCL2L12,ERCC1,IGF2BP2,FLNA,UPF1,NFATC3,UCP2,RUNX2,ATN1,HSPA9,PPP1CC,E2F3,ADAM9,GOLPH3,EPHA4,RPS6KA2,YTHDF2,CDK8,ZNF593,CEACAM1,EPB41L4B,PKIB,ITPR1,LYAR,TMEM30B,HK1,CASZ1,CHP1,SMAD3,AHNAK,HSPA1A,G3BP2,BCL2L1,IGF1R,YES1,RRAGD,ZMIZ1,ZNRF1,UBB,DCP1A,TENT4A,CCDC80,AGO3,MYB,AIFM1,IL32,HSPD1,SRRT,TET3,CAMK1D,NGRN,ARF6,HEG1,SCIN,EP300,STRN3,MAP2K1,FURIN,S100A6,WAC,PTPN11,BLOC1S6,INSR,EIF2AK3,DYRK1A,LARP1,UBE2N,IQSEC1,UBE3A,SOX15,IL13RA1,LIMS1,RANBP9,RELA,COX17,SART1,NLK,ACTN4,CHD4,PPP2R3C,EYA2,PDLIM1,AFDN,TFAP2A,PPM1B,LARP1B,FBXW7,PLS1,PTPN2,CSNK1D,RBM14,PICALM,MORF4L1,ABI2,PPP2R1B,AATF,INO80C,TNKS2,DOT1L,FUBP1,PRKRA,SECISBP2,ADRB1,GNG5,STK3,FOXO1,DEF8,TUT7,CYP1B1,YWHAE,UNC13B,SLC25A5,MYD88,CSDE1,EEF1E1,PTPN1,NOS1AP,HMBOX1,ITGB1,SEPTIN9,SRSF6,MAX,RBBP7,ABAT,AKR1C2,SOD1,STK39,MAPK8IP1,JUP,TWIST1,ZNF516,CUX1,ADD3,ATF1,PIEZO1,NFE2L2,PTMS,TGM2,SPTBN1,CAMTA1,FRMD8,RUNX1,ETS1,HIVEP3,FUBP3,CXXC1,FOXK2,RPUSD4,PIAS4,DLG1,MT3,TEAD3,SHC4,TAOK3,GTF2A1,PHF2,MID1,HES1,RAB31,PLA2G10,SH3RF2,ITGB1BP1,DOCK5,ITGB8,IRX3,EPHB3,AACS,HNRNPC,TAF5L,GPR137B,KMT2C,ZNF609,CFAP20,BMPR2,MAPK8,CBFA2T2,WNK2,RAB11A,ADORA2B,SLC1A3,CCT3"
"GO:BP","positive regulation of biological process","GO:0048518","false","1.2770309919170877e-89","88.89379856283428","6264","1683","886","21026","CD55,MAFF,AREG,PMAIP1,CDKN1A,SGK1,VMP1,ODC1,TRIB1,KDM6B,MCL1,KLF6,EZR,BMP2,TIPARP,PHLDA2,CSRNP1,PLAUR,TNFAIP3,ATF3,YWHAG,ARG2,RAP2B,ANXA1,NR4A3,ABHD5,RDH10,NCOA7,MARCKSL1,CTSV,ETS2,EHD1,DNAJA1,NAMPT,FGFBP1,CDKN2B,GCH1,KPNA2,KLF2,TP53INP2,FOSL1,LMCD1,NFKBIZ,PLK2,PRDM1,LBH,PNP,HBEGF,CXCL8,OVOL1,RORA,PIM1,LAMC2,KRT6A,HOMER1,SLC25A33,EHD4,SIRT1,ADRB2,ARC,MAT2A,IRS2,BCL3,ARID5A,ZC3H12A,PPRC1,MYLIP,STK17A,MYC,GDF15,LDLR,MAPRE1,KLF4,SERTAD1,PHLDA1,EFNB2,NFIL3,NFATC1,RHOB,DDX5,BAMBI,IRF6,UAP1,PTGS2,TNFRSF10B,DYRK3,IER5,FSCN1,NFKBIA,FOSB,CLCF1,EIF4A3,GATA6,IER3,CDC42EP4,EGR2,BCL2L11,ING1,HSPA8,CSRNP2,IRF1,TNFRSF12A,SLC5A3,TAF4B,RYBP,THBS1,NDEL1,WEE1,FOSL2,ZC3HAV1,BACH1,EZH2,UBE2S,ADM,PPP1R15A,SLC9A1,STX3,CD24,ARL6IP1,RGCC,SOD2,CD83,NEDD9,MAP3K8,CDC42EP3,RBMXL1,TICAM1,AKIRIN1,ID4,PELI1,SQSTM1,KLF5,BTG1,TENT5C,DCUN1D3,GCLC,MEPCE,CLDN4,SOX4,NFKB2,NUSAP1,BAG3,ANXA2,BIRC3,EGR1,KLF10,SLC20A1,SERPINE1,DDIT3,FZD7,BTG2,TFRC,BRD2,HEXIM1,SDCBP,SOCS3,ZNF335,NR4A1,PLK3,TENT5A,ABL2,VEGFA,EIF1,JUND,LMNA,NUMBL,ACTG1,S100A10,TOB2,NRARP,OXSR1,CFL2,FGFR1,SOCS1,EGR3,NKX3-1,EPHA2,ASL,CCNE2,ELL2,IL6,CDKN1C,FBXO33,NEDD4L,GADD45A,F2RL1,MALT1,TJP1,OCLN,SKIL,PIM2,NMB,ALDH1A3,EIF4E,ATG2A,LAG3,ATF4,TFAP2C,ITGA6,LMO7,GTPBP1,EIF4G2,ELF4,STK17B,MACC1,SPAG9,PRXL2C,FOXO3,HERPUD1,TNFSF15,ZFP36,LRG1,RIPK1,UBE2D1,SOX9,DNAJA4,CDKN2AIP,WWTR1,KSR1,EDN1,PER2,MYADM,TBX3,ZFP36L2,TRIM38,SELENOK,AGO2,PABPC1,ARID5B,JMJD6,LRRC8A,DDX21,YME1L1,BCL10,SWAP70,SFN,DNAJB9,CITED2,SLC7A1,PTGER4,VPS37B,FOS,TLE1,CLIP1,TOB1,PPP1R10,ERN1,MAFB,HAP1,TIAM1,PTHLH,SRF,KLF7,MAPKAPK2,SFPQ,PLXNA3,ZFP36L1,SEMA4A,FNIP1,ID2,THBD,SLC20A2,REL,NUP98,OSMR,FAM110C,SYAP1,KRT17,JUN,CDH1,CEACAM6,DUSP10,CSNK1E,MEF2D,EFNA1,TRAF4,PELI2,SH3RF1,PRAG1,LURAP1L,LATS2,ASXL1,GLUD1,RABGEF1,ZPR1,YBX3,FERMT2,MAP2K3,BAZ1A,FLCN,IRF7,TMPRSS4,CREB3L1,LITAF,CCNK,TACSTD2,EIF4A1,HSPH1,TENT5B,DIPK2A,HELZ2,TIGAR,SCHIP1,FOXC1,GNAI3,AMOTL2,CSNK1A1,FUS,NRP2,TSC22D1,PTBP1,CHRNA7,SDC4,SAMD4B,ZNF131,EPB41L5,CDS1,KLF13,KLF11,ZNF750,ACTR3,PHLDB2,FGF9,GPM6B,UBE2B,STK24,CORO1C,SNX9,DEDD2,RAB5A,GADD45B,HNRNPAB,HPSE,CEBPB,SEC24A,FNIP2,FAM83D,SIK3,PLAU,PAF1,ZNF267,LIF,GAREM1,METRNL,GDF11,SEH1L,HDAC5,STN1,CYLD,SLC25A4,HAS3,KDM3A,MCU,ATXN7,SUB1,ELL,CFL1,NRIP1,ATP1A1,BAIAP2L1,RELB,STAT3,ID3,RBBP5,GATAD2A,AKIRIN2,IER2,MED26,HIP1R,C2CD4B,NFKBID,CNKSR3,PKNOX1,WWC1,RHEB,MDM2,HCAR2,STOM,DENND1B,NOP2,RAP1B,ECT2,RBM47,MED29,MAF,ARF4,MYO1C,HSP90AA1,ACTB,COP1,VASP,YWHAH,ARHGAP32,PLSCR1,ELOC,PEA15,RGS2,FST,B4GALT5,TSPAN14,MLXIP,NFKBIB,LRRN1,G3BP1,MAFG,NR6A1,SAP18,ICAM1,PANX1,SESN2,BBC3,BIK,ZNF703,ATG101,PLIN5,LYN,TMPRSS2,NR4A2,DDX3X,AZIN1,ATAT1,BNIP3L,CDC42EP1,CEBPD,GDNF,RAB3IP,F11R,GRB7,AHR,MARK1,KDM7A,CDK16,SLC38A2,JUNB,PCBP1,TGIF2,AKAP13,HSPA5,SBNO2,RTN4,RAB27A,RPL23,TSLP,HLA-E,PLCE1,H3F3B,EIF2S1,TAF13,FSTL3,TGFA,CSNK1G1,SOX21,TCP1,ATP2A2,NRG1,DSTN,HMGA1,TCF7L2,ARHGEF5,DYNLL1,PRSS22,CCNT1,XBP1,HSPA2,ASAP1,CCNY,CTBP2,PITHD1,TMSB4X,B4GALT1,KCTD20,CAV2,MFHAS1,WDR1,RNF10,AVPI1,PSEN1,RFX2,IPO7,PLAC8,UBE2D3,HIVEP1,MAPRE2,MFSD2A,TP53BP2,TNFRSF21,ATP2B1,CALM1,CASP3,CTR9,G0S2,ANXA3,HNRNPU,SAV1,SSH2,CTNNA1,CPSF6,TFE3,BRAF,EYA4,PNPLA2,RLF,RPS6KA3,SERTAD2,RBM10,SRPX2,MORF4L2,TNRC6C,AKR1C1,CCL2,GBP1,SOX7,MAP3K9,SERP1,KPNA6,RPS6KA5,COBL,HNRNPA0,CEBPA,ADIPOR2,PKP2,POLG2,NECTIN2,BASP1,MUC1,NPPC,APAF1,MAP3K13,CFLAR,RUNX3,KRAS,RAB21,HMGN1,GNL3,BAIAP2,CACUL1,LPAR1,BCL7B,PDPK1,USF2,PDCL3,PPP2CA,PATL1,RNF139,EPS8L1,SCGB3A1,C5AR1,CLDN3,POU3F1,SLC44A4,CEBPG,ATF5,CLDN7,CCN1,DCUN1D5,RCOR1,PLEKHM1,SASH1,MITF,SHB,NCOA3,PRKCI,NRAS,UBE2A,PRKCA,MAP4K4,ASXL2,RTKN2,ELK1,SKI,RNF152,RIOK3,SRGAP2C,IL18,HDAC4,UBA2,ELOVL5,SMURF1,MYO10,PVR,TNIP2,PAWR,TGFBR1,MYH9,ABI1,CRB3,CRK,KDM6A,THRB,MCUB,ADAM17,DYNLT3,KCTD11,UNC5B,RIPK2,RRAGC,WNK1,HMGB2,TPPP,ZFHX3,DCAF1,JAG1,TENT4B,CLPB,ACSL3,VGLL4,TRA2A,CREM,CDK7,ARHGEF3,PFKFB2,MAP3K3,C9ORF72,ARPP19,TNFRSF10A,IFNGR1,TRERF1,HAPLN3,AKNA,CPEB3,NIBAN1,BCAR1,ZRANB1,AP1G1,AHCYL1,ETV5,MAP2K4,PRKAA2,OLFM1,SMURF2,DIS3,MAML1,PTRH2,DIMT1,CCNC,PAFAH1B1,ETV6,TBL1X,TAF9,S100A11,ATP1B1,ACTN1,TRAK1,MTF1,TNFAIP1,C21ORF91,ARIH2,CALM2,FABP5,CLOCK,NPM1,TSHZ3,MED13,HNRNPA2B1,CAPN2,CREBBP,SLC12A2,HIPK2,SH3BP4,DUSP3,VDR,CDH3,CLDN1,NOTCH2,RBM38,BCR,SNX18,BARD1,ABCA1,EDN2,COL1A1,PKD1,SKP1,PLAGL2,PIP4K2A,ZBTB7C,XDH,MAP3K5,PIK3R3,CREBRF,SLC39A14,SLC38A1,PCBP2,EIF3C,GMEB1,CYFIP1,TEAD1,SMAD2,ABHD17B,PRDM2,C22ORF39,OAZ1,LACC1,BICD1,ARMC10,RASSF5,PLEKHA2,GLIS2,TCF4,PPARA,ELF3,BCL2L12,ERCC1,IGF2BP2,FLNA,UPF1,NFATC3,UCP2,RUNX2,ATN1,HSPA9,ZNFX1,PPP1CC,E2F3,ADAM9,GOLPH3,EPHA4,RPS6KA2,YTHDF2,CDK8,ZNF593,CEACAM1,EPB41L4B,PKIB,ITPR1,LYAR,TMEM30B,HK1,RNF125,CASZ1,CHP1,SMAD3,AHNAK,HSPA1A,G3BP2,NPLOC4,BCL2L1,IGF1R,YES1,RRAGD,ZMIZ1,ZNRF1,UBB,DCP1A,TENT4A,CCDC80,AGO3,MYB,AIFM1,IL32,HSPD1,SRRT,TET3,CAMK1D,NGRN,ARF6,HEG1,SCIN,EP300,STRN3,MAP2K1,FURIN,S100A6,WAC,PTPN11,BLOC1S6,INSR,EIF2AK3,DYRK1A,LARP1,UBE2N,IQSEC1,UBE3A,SOX15,IL13RA1,LIMS1,RANBP9,RELA,COX17,SART1,NLK,ACTN4,CHD4,PPP2R3C,EYA2,PDLIM1,AFDN,TFAP2A,PPM1B,LARP1B,FBXW7,PLS1,PTPN2,CSNK1D,RBM14,PICALM,MORF4L1,ABI2,PPP2R1B,AATF,INO80C,TNKS2,DOT1L,FUBP1,PRKRA,SECISBP2,ADRB1,GNG5,STK3,FOXO1,DEF8,TUT7,CYP1B1,YWHAE,UNC13B,SLC25A5,MYD88,CSDE1,EEF1E1,PTPN1,NOS1AP,HMBOX1,ITGB1,SEPTIN9,SRSF6,MAX,RBBP7,ABAT,AKR1C2,SOD1,STK39,MAPK8IP1,JUP,TWIST1,ZNF516,CUX1,ADD3,ATF1,PIEZO1,NFE2L2,PTMS,TGM2,SPTBN1,CAMTA1,FRMD8,RUNX1,ETS1,HIVEP3,FUBP3,CXXC1,FOXK2,RPUSD4,PIAS4,DLG1,MT3,TEAD3,SRPK1,SHC4,TAOK3,GTF2A1,PHF2,MID1,HES1,RAB31,PLA2G10,SH3RF2,ITGB1BP1,DOCK5,ITGB8,IRX3,EPHB3,AACS,HNRNPC,TAF5L,GPR137B,KMT2C,ZNF609,CFAP20,BMPR2,MAPK8,CBFA2T2,WNK2,RAB11A,ADORA2B,SLC1A3,CCT3"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","1.4240331531953811e-69","68.84647989968637","3597","1683","580","21026","CD55,MAFF,AREG,PMAIP1,CDKN1A,TRIB1,KDM6B,KLF6,EZR,BMP2,TIPARP,CSRNP1,PLAUR,TNFAIP3,ATF3,RAP2B,ANXA1,NR4A3,ABHD5,RDH10,NCOA7,ETS2,NAMPT,GCH1,KPNA2,KLF2,TP53INP2,FOSL1,NFKBIZ,PLK2,PRDM1,LBH,PNP,HBEGF,CXCL8,RORA,PIM1,EHD4,SIRT1,ADRB2,IRS2,BCL3,ARID5A,ZC3H12A,PPRC1,MYLIP,MYC,GDF15,LDLR,KLF4,SERTAD1,NFIL3,NFATC1,BAMBI,IRF6,UAP1,PTGS2,TNFRSF10B,IER5,NFKBIA,FOSB,CLCF1,EIF4A3,GATA6,IER3,EGR2,ING1,HSPA8,CSRNP2,IRF1,SLC5A3,TAF4B,RYBP,THBS1,WEE1,FOSL2,ZC3HAV1,BACH1,EZH2,UBE2S,ADM,PPP1R15A,SLC9A1,CD24,RGCC,SOD2,CD83,NEDD9,RBMXL1,TICAM1,AKIRIN1,ID4,PELI1,SQSTM1,KLF5,TENT5C,DCUN1D3,GCLC,MEPCE,CLDN4,SOX4,NFKB2,BAG3,ANXA2,BIRC3,EGR1,KLF10,SERPINE1,DDIT3,FZD7,BTG2,TFRC,SDCBP,ZNF335,NR4A1,PLK3,TENT5A,VEGFA,EIF1,JUND,LMNA,ACTG1,S100A10,FGFR1,EGR3,NKX3-1,ASL,ELL2,IL6,CDKN1C,FBXO33,NEDD4L,GADD45A,F2RL1,MALT1,OCLN,PIM2,NMB,ATG2A,ATF4,TFAP2C,ITGA6,LMO7,GTPBP1,EIF4G2,ELF4,MACC1,PRXL2C,FOXO3,HERPUD1,TNFSF15,ZFP36,RIPK1,UBE2D1,SOX9,DNAJA4,WWTR1,EDN1,PER2,TBX3,ZFP36L2,TRIM38,SELENOK,AGO2,PABPC1,ARID5B,JMJD6,DDX21,BCL10,DNAJB9,CITED2,PTGER4,FOS,TLE1,TOB1,PPP1R10,ERN1,MAFB,SRF,KLF7,MAPKAPK2,SFPQ,ZFP36L1,FNIP1,ID2,REL,NUP98,SYAP1,KRT17,JUN,CDH1,CSNK1E,MEF2D,EFNA1,TRAF4,PELI2,SH3RF1,ASXL1,ZPR1,YBX3,MAP2K3,BAZ1A,FLCN,IRF7,CREB3L1,LITAF,CCNK,EIF4A1,HSPH1,TENT5B,DIPK2A,HELZ2,TIGAR,FOXC1,GNAI3,CSNK1A1,FUS,TSC22D1,CHRNA7,SAMD4B,ZNF131,KLF13,ZNF750,ACTR3,FGF9,UBE2B,SNX9,HNRNPAB,HPSE,CEBPB,FNIP2,PAF1,ZNF267,LIF,HDAC5,STN1,SLC25A4,HAS3,KDM3A,ATXN7,SUB1,ELL,NRIP1,RELB,STAT3,ID3,RBBP5,GATAD2A,AKIRIN2,IER2,MED26,PKNOX1,WWC1,MDM2,DENND1B,ECT2,RBM47,MED29,MAF,ARF4,MYO1C,HSP90AA1,ACTB,COP1,YWHAH,PLSCR1,ELOC,MLXIP,NFKBIB,G3BP1,MAFG,NR6A1,PANX1,SESN2,ATG101,PLIN5,LYN,NR4A2,DDX3X,BNIP3L,CEBPD,GDNF,AHR,MARK1,KDM7A,CDK16,SLC38A2,JUNB,PCBP1,HSPA5,SBNO2,RTN4,RAB27A,RPL23,TSLP,HLA-E,TAF13,FSTL3,TGFA,SOX21,TCP1,NRG1,HMGA1,TCF7L2,ARHGEF5,PRSS22,CCNT1,XBP1,CCNY,CTBP2,PITHD1,TMSB4X,KCTD20,RNF10,PSEN1,RFX2,PLAC8,HIVEP1,MFSD2A,CALM1,CASP3,CTR9,G0S2,ANXA3,HNRNPU,TFE3,BRAF,EYA4,PNPLA2,RLF,RPS6KA3,SERTAD2,RBM10,MORF4L2,TNRC6C,AKR1C1,SOX7,SERP1,KPNA6,RPS6KA5,HNRNPA0,CEBPA,ADIPOR2,POLG2,MUC1,MAP3K13,RUNX3,KRAS,HMGN1,GNL3,CACUL1,BCL7B,PDPK1,USF2,PDCL3,PPP2CA,PATL1,RNF139,C5AR1,CLDN3,POU3F1,CEBPG,ATF5,CCN1,DCUN1D5,SASH1,MITF,NCOA3,UBE2A,ASXL2,ELK1,SKI,RNF152,RIOK3,IL18,HDAC4,UBA2,ELOVL5,SMURF1,TNIP2,PAWR,TGFBR1,MYH9,ABI1,KDM6A,THRB,ADAM17,RIPK2,WNK1,HMGB2,ZFHX3,DCAF1,JAG1,TENT4B,ACSL3,VGLL4,TRA2A,CREM,CDK7,C9ORF72,ARPP19,TNFRSF10A,IFNGR1,TRERF1,AKNA,CPEB3,NIBAN1,ETV5,MAP2K4,PRKAA2,OLFM1,DIS3,MAML1,DIMT1,CCNC,ETV6,TBL1X,TAF9,ACTN1,MTF1,TNFAIP1,CALM2,FABP5,CLOCK,NPM1,MED13,HNRNPA2B1,CAPN2,CREBBP,HIPK2,SH3BP4,VDR,CDH3,NOTCH2,RBM38,SNX18,BARD1,COL1A1,PKD1,SKP1,PLAGL2,PIP4K2A,ZBTB7C,XDH,MAP3K5,PIK3R3,CREBRF,EIF3C,GMEB1,TEAD1,SMAD2,PRDM2,OAZ1,LACC1,RASSF5,GLIS2,TCF4,PPARA,ELF3,BCL2L12,ERCC1,IGF2BP2,UPF1,NFATC3,UCP2,RUNX2,ATN1,E2F3,ADAM9,EPHA4,YTHDF2,CDK8,ZNF593,EPB41L4B,PKIB,LYAR,HK1,CASZ1,CHP1,SMAD3,HSPA1A,IGF1R,YES1,ZMIZ1,UBB,DCP1A,TENT4A,AGO3,MYB,IL32,HSPD1,TET3,CAMK1D,NGRN,HEG1,EP300,STRN3,MAP2K1,FURIN,WAC,PTPN11,INSR,EIF2AK3,DYRK1A,LARP1,UBE2N,UBE3A,SOX15,LIMS1,RANBP9,RELA,ACTN4,CHD4,EYA2,PDLIM1,AFDN,TFAP2A,LARP1B,FBXW7,PTPN2,CSNK1D,RBM14,PICALM,MORF4L1,AATF,INO80C,TNKS2,DOT1L,FUBP1,SECISBP2,ADRB1,FOXO1,TUT7,CYP1B1,SLC25A5,MYD88,CSDE1,PTPN1,NOS1AP,HMBOX1,MAX,RBBP7,ABAT,SOD1,JUP,TWIST1,ZNF516,ATF1,NFE2L2,PTMS,SPTBN1,CAMTA1,FRMD8,RUNX1,ETS1,HIVEP3,FUBP3,CXXC1,FOXK2,RPUSD4,PIAS4,MT3,TEAD3,TAOK3,GTF2A1,PHF2,HES1,PLA2G10,SH3RF2,ITGB1BP1,ITGB8,IRX3,HNRNPC,TAF5L,KMT2C,ZNF609,BMPR2,MAPK8,ADORA2B,CCT3"
